#chrom	chromStart	chromEnd	name	gieStain
chr7	55241484	55241926	chr7:55241583:55241826:142379759	gpos100
chr7	55242281	55242710	chr7:55242380:55242610:142379760	gpos100
chr7	55248858	55249165	chr7:55248957:55249192:142379761	gpos100
chr7	55249166	55249486	chr7:55249137:55249386:142379762	gpos100
chr7	55259278	55259748	chr7:55259377:55259648:142379763	gpos100
chr7	55674909	55675339	chr7:55675008:55675239:142379785	gpos100
chr7	56677907	56678370	chr7:56678006:56678270:142379846	gpos100
chr7	63518615	63519059	chr7:63518714:63518959:142380319	gpos100
chr7	64324035	64324497	chr7:64324134:64324397:142380322	gpos100
chr7	67176841	67177301	chr7:67176940:67177201:142380360	gpos100
chr7	68169497	68169945	chr7:68169596:68169845:142380379	gpos100
chr7	68181890	68182334	chr7:68181989:68182234:142380380	gpos100
chr7	70733746	70734220	chr7:70733845:70734120:142380644	gpos100
chr7	71414143	71414567	chr7:71414242:71414467:142380651	gpos100
chr7	73279888	73280359	chr7:73279987:73280259:142380661	gpos100
chr7	75305436	75305904	chr7:75305535:75305804:142380674	gpos100
chr7	77189463	77189924	chr7:77189562:77189824:142380680	gpos100
chr7	78079631	78080057	chr7:78079730:78079957:142380684	gpos100
chr7	79656230	79656702	chr7:79656329:79656602:142380693	gpos100
chr7	80598599	80599042	chr7:80598698:80598942:142380695	gpos100
chr7	81756179	81756625	chr7:81756278:81756525:142380699	gpos100
chr7	82538176	82538635	chr7:82538275:82538535:142380702	gpos100
chr7	83185240	83185704	chr7:83185339:83185604:142380704	gpos100
chr7	85002558	85002984	chr7:85002657:85002884:142380707	gpos100
chr7	86625506	86625938	chr7:86625605:86625838:142380716	gpos100
chr7	87176323	87176767	chr7:87176422:87176667:142380722	gpos100
chr7	87179188	87179632	chr7:87179287:87179532:142380723	gpos100
chr7	88054799	88055272	chr7:88054898:88055172:142380724	gpos100
chr7	89980665	89981091	chr7:89980764:89980991:142380756	gpos100
chr7	90949695	90950149	chr7:90949794:90950049:142380767	gpos100
chr7	92247254	92247712	chr7:92247353:92247612:142380772	gpos100
chr7	92252212	92252670	chr7:92252311:92252570:142380773	gpos100
chr7	92300604	92301032	chr7:92300703:92300932:142380774	gpos100
chr7	92354804	92355256	chr7:92354903:92355156:142380775	gpos100
chr7	92403876	92404300	chr7:92403975:92404200:142380952	gpos100
chr7	92982864	92983332	chr7:92982963:92983232:142380954	gpos100
chr7	93073013	93073449	chr7:93073112:93073349:142380956	gpos100
chr7	94937757	94938201	chr7:94937856:94938101:142380961	gpos100
chr7	95805567	95806015	chr7:95805666:95805915:142380963	gpos100
chr7	97079755	97080223	chr7:97079854:97080123:142380969	gpos100
chr7	98349536	98349988	chr7:98349635:98349888:142381007	gpos100
chr7	102024116	102024546	chr7:102024215:102024446:142381052	gpos100
chr7	103465922	103466370	chr7:103466021:103466270:142381054	gpos100
chr7	104181575	104182007	chr7:104181674:104181907:142381060	gpos100
chr7	105818678	105819152	chr7:105818777:105819052:142381080	gpos100
chr7	107386674	107387136	chr7:107386773:107387036:142381310	gpos100
chr7	107967703	107968169	chr7:107967802:107968069:142381312	gpos100
chr7	109736451	109736925	chr7:109736550:109736825:142381337	gpos100
chr7	111629312	111629736	chr7:111629411:111629636:142381343	gpos100
chr7	113071936	113072404	chr7:113072035:113072304:142381415	gpos100
chr7	115143985	115144433	chr7:115144084:115144333:142381423	gpos100
chr7	115895568	115896024	chr7:115895667:115895924:142381432	gpos100
chr7	115899127	115899577	chr7:115899226:115899477:142381433	gpos100
chr7	116312329	116312659	chr7:116312428:116312686:142381437	gpos100
chr7	116312660	116312959	chr7:116312632:116312859:142381438	gpos100
chr7	116338907	116339200	chr7:116339006:116339233:142381439	gpos100
chr7	116339201	116339351	chr7:116339166:116339392:142381440	gpos100
chr7	116339352	116339494	chr7:116339310:116339536:142381441	gpos100
chr7	116339495	116339638	chr7:116339452:116339677:142381442	gpos100
chr7	116339639	116339781	chr7:116339598:116339825:142381443	gpos100
chr7	116339782	116339922	chr7:116339736:116339961:142381444	gpos100
chr7	116339923	116340126	chr7:116339882:116340153:142381445	gpos100
chr7	116340127	116340344	chr7:116340098:116340372:142381446	gpos100
chr7	116340345	116340683	chr7:116340316:116340583:142381447	gpos100
chr7	116371584	116371907	chr7:116371683:116371934:142381448	gpos100
chr7	116371908	116372236	chr7:116371879:116372136:142381449	gpos100
chr7	116379862	116380326	chr7:116379961:116380226:142381450	gpos100
chr7	116380772	116381073	chr7:116380871:116381101:142381451	gpos100
chr7	116381074	116381395	chr7:116381045:116381295:142381452	gpos100
chr7	116395233	116395552	chr7:116395332:116395579:142381453	gpos100
chr7	116395553	116395869	chr7:116395524:116395769:142381454	gpos100
chr7	116397556	116398024	chr7:116397655:116397924:142381455	gpos100
chr7	116398365	116398708	chr7:116398464:116398735:142381456	gpos100
chr7	116398709	116399053	chr7:116398680:116398953:142381457	gpos100
chr7	116402968	116403287	chr7:116403067:116403314:142381458	gpos100
chr7	116403288	116403604	chr7:116403259:116403504:142381459	gpos100
chr7	116409553	116409987	chr7:116409652:116409887:142381460	gpos100
chr7	116411416	116411731	chr7:116411515:116411759:142381461	gpos100
chr7	116411732	116411947	chr7:116411703:116411973:142381462	gpos100
chr7	116411948	116412288	chr7:116411921:116412188:142381463	gpos100
chr7	116414783	116415088	chr7:116414882:116415115:142381464	gpos100
chr7	116415089	116415391	chr7:116415060:116415291:142381465	gpos100
chr7	116417307	116417759	chr7:116417406:116417659:142381466	gpos100
chr7	116418696	116419041	chr7:116418795:116419068:142381467	gpos100
chr7	116419042	116419355	chr7:116419013:116419255:142381468	gpos100
chr7	116421880	116422312	chr7:116421979:116422212:142381469	gpos100
chr7	116423224	116423658	chr7:116423323:116423558:142381470	gpos100
chr7	116435803	116436143	chr7:116435902:116436170:142381471	gpos100
chr7	116436144	116436461	chr7:116436116:116436361:142381472	gpos100
chr7	117455849	117456309	chr7:117455948:117456209:142381475	gpos100
chr7	118636681	118637147	chr7:118636780:118637047:142381721	gpos100
chr7	120435506	120435966	chr7:120435605:120435866:142381727	gpos100
chr7	121698693	121699127	chr7:121698792:121699027:142381751	gpos100
chr7	124471807	124472268	chr7:124471906:124472168:142381780	gpos100
chr7	126037245	126037685	chr7:126037344:126037585:142381797	gpos100
chr7	126399906	126400334	chr7:126400005:126400234:142381798	gpos100
chr7	128658571	128659021	chr7:128658670:128658921:142381804	gpos100
chr7	128828884	128829222	chr7:128828983:128829247:142381813	gpos100
chr7	128829223	128829529	chr7:128829197:128829429:142381814	gpos100
chr7	128843097	128843445	chr7:128843196:128843470:142381815	gpos100
chr7	128843446	128843775	chr7:128843420:128843675:142381816	gpos100
chr7	128844914	128845246	chr7:128845013:128845271:142381817	gpos100
chr7	128845247	128845420	chr7:128845221:128845446:142381818	gpos100
chr7	128845421	128845765	chr7:128845393:128845665:142381819	gpos100
chr7	128845859	128846164	chr7:128845958:128846188:142381820	gpos100
chr7	128846165	128846351	chr7:128846140:128846376:142381821	gpos100
chr7	128846352	128846665	chr7:128846326:128846565:142381822	gpos100
chr7	128848468	128848916	chr7:128848567:128848816:142381823	gpos100
chr7	128849000	128849469	chr7:128849099:128849369:142381824	gpos100
chr7	128850072	128850370	chr7:128850171:128850397:142381825	gpos100
chr7	128850371	128850693	chr7:128850343:128850610:142381826	gpos100
chr7	128850694	128851150	chr7:128850775:128851050:142381827	gpos100
chr7	128851339	128851643	chr7:128851438:128851669:142381828	gpos100
chr7	128851644	128851840	chr7:128851616:128851865:142381829	gpos100
chr7	128851841	128852045	chr7:128851814:128852069:142381830	gpos100
chr7	128852046	128852255	chr7:128852020:128852281:142381831	gpos100
chr7	128852256	128852584	chr7:128852228:128852484:142381832	gpos100
chr7	130751943	130752393	chr7:130752042:130752293:142381835	gpos100
chr7	131514854	131515320	chr7:131514953:131515220:142381838	gpos100
chr7	132607035	132607499	chr7:132607134:132607399:142382017	gpos100
chr7	134309906	134310336	chr7:134310005:134310236:142382021	gpos100
chr7	135505166	135505594	chr7:135505265:135505494:142382023	gpos100
chr7	136938239	136938699	chr7:136938338:136938599:142382054	gpos100
chr7	137021608	137022040	chr7:137021707:137021940:142382055	gpos100
chr7	140395359	140395811	chr7:140395458:140395711:142382095	gpos100
chr7	140434252	140434552	chr7:140434351:140434576:142382096	gpos100
chr7	140434553	140434858	chr7:140434527:140434758:142382097	gpos100
chr7	140439386	140439696	chr7:140439485:140439724:142382098	gpos100
chr7	140439697	140440010	chr7:140439667:140439910:142382099	gpos100
chr7	140448953	140449403	chr7:140449052:140449303:142382100	gpos100
chr7	140452939	140453367	chr7:140453038:140453267:142382101	gpos100
chr7	140453853	140454293	chr7:140453952:140454193:142382102	gpos100
chr7	140476562	140476879	chr7:140476661:140476907:142382103	gpos100
chr7	140476880	140477218	chr7:140476851:140477118:142382104	gpos100
chr7	140477655	140478081	chr7:140477754:140477981:142382105	gpos100
chr7	140481242	140481686	chr7:140481341:140481586:142382106	gpos100
chr7	140482671	140483137	chr7:140482770:140483037:142382107	gpos100
chr7	140487196	140487642	chr7:140487295:140487542:142382108	gpos100
chr7	140493948	140494249	chr7:140494047:140494276:142382109	gpos100
chr7	140494250	140494554	chr7:140494221:140494454:142382110	gpos100
chr7	140500004	140500428	chr7:140500103:140500328:142382111	gpos100
chr7	140501076	140501501	chr7:140501175:140501401:142382112	gpos100
chr7	140508556	140509030	chr7:140508655:140508930:142382113	gpos100
chr7	140534273	140534576	chr7:140534372:140534603:142382114	gpos100
chr7	140534577	140534891	chr7:140534548:140534791:142382115	gpos100
chr7	140549693	140549989	chr7:140549792:140550017:142382116	gpos100
chr7	140549990	140550316	chr7:140549960:140550216:142382117	gpos100
chr7	140624182	140624469	chr7:140624281:140624510:142382121	gpos100
chr7	140624470	140624781	chr7:140624427:140624681:142382122	gpos100
chr7	141007581	141008005	chr7:141007680:141007905:142382138	gpos100
chr7	141747452	141747898	chr7:141747551:141747798:142382140	gpos100
chr7	141965238	141965698	chr7:141965337:141965598:142382141	gpos100
chr7	144679281	144679719	chr7:144679380:144679619:142382160	gpos100
chr7	145270525	145270971	chr7:145270624:145270871:142382162	gpos100
chr7	146837945	146838411	chr7:146838044:146838311:142382165	gpos100
chr7	148504589	148505056	chr7:148504688:148504956:142382166	gpos100
chr7	148506027	148506336	chr7:148506126:148506364:142382167	gpos100
chr7	148506337	148506683	chr7:148506308:148506583:142382168	gpos100
chr7	148507287	148507711	chr7:148507386:148507611:142382169	gpos100
chr7	148508583	148509023	chr7:148508682:148508923:142382170	gpos100
chr7	148510917	148511242	chr7:148511016:148511268:142382171	gpos100
chr7	148511243	148511545	chr7:148511216:148511445:142382172	gpos100
chr7	148511872	148512322	chr7:148511971:148512222:142382173	gpos100
chr7	148512462	148512906	chr7:148512561:148512806:142382174	gpos100
chr7	148513642	148514080	chr7:148513741:148513980:142382175	gpos100
chr7	148514178	148514624	chr7:148514277:148514524:142382176	gpos100
chr7	148514829	148515167	chr7:148514928:148515194:142382177	gpos100
chr7	148515168	148515485	chr7:148515140:148515385:142382178	gpos100
chr7	148516554	148517028	chr7:148516653:148516928:142382179	gpos100
chr7	148523408	148523710	chr7:148523507:148523739:142382180	gpos100
chr7	148523711	148524006	chr7:148523681:148523906:142382181	gpos100
chr7	148524124	148524554	chr7:148524223:148524454:142382182	gpos100
chr7	148525696	148526168	chr7:148525795:148526068:142382183	gpos100
chr7	148526686	148527150	chr7:148526785:148527050:142382184	gpos100
chr7	148543416	148543840	chr7:148543515:148543740:142382185	gpos100
chr7	148544100	148544559	chr7:148544199:148544459:142382186	gpos100
chr7	148581100	148581417	chr7:148581199:148581447:142382187	gpos100
chr7	148581418	148581758	chr7:148581387:148581658:142382188	gpos100
chr7	150462170	150462644	chr7:150462269:150462544:142382395	gpos100
chr7	151187914	151188346	chr7:151188013:151188246:142382406	gpos100
chr7	151558865	151559309	chr7:151558964:151559209:142382408	gpos100
chr7	152620238	152620668	chr7:152620337:152620568:142382427	gpos100
chr7	154904976	154905418	chr7:154905075:154905318:142382452	gpos100
chr7	155997385	155997821	chr7:155997484:155997721:142382459	gpos100
chr7	157090177	157090603	chr7:157090276:157090503:142382465	gpos100
chr7	158043289	158043761	chr7:158043388:158043661:142382468	gpos100
chr8	0	146364022	chr1	gneg
chr8	1507385	1507827	chr8:1507484:1507727:142379548	gpos100
chr8	2935251	2935711	chr8:2935350:2935611:142379654	gpos100
chr8	3795380	3795852	chr8:3795479:3795752:142379660	gpos100
chr8	5203350	5203778	chr8:5203449:5203678:142379695	gpos100
chr8	6561956	6562380	chr8:6562055:6562280:142379708	gpos100
chr8	8473000	8473438	chr8:8473099:8473338:142380084	gpos100
chr8	9231012	9231442	chr8:9231111:9231342:142380091	gpos100
chr8	10602693	10603148	chr8:10602792:10603048:142380106	gpos100
chr8	11309753	11310200	chr8:11309852:11310100:142380145	gpos100
chr8	13668496	13668932	chr8:13668595:13668832:142380193	gpos100
chr8	14836111	14836535	chr8:14836210:14836435:142380212	gpos100
chr8	17935510	17935980	chr8:17935609:17935880:142380451	gpos100
chr8	18388069	18388530	chr8:18388168:18388430:142380467	gpos100
chr8	18841541	18841971	chr8:18841640:18841871:142380473	gpos100
chr8	20109053	20109499	chr8:20109152:20109399:142380481	gpos100
chr8	21473075	21473531	chr8:21473174:21473431:142380509	gpos100
chr8	23221602	23222044	chr8:23221701:23221944:142380540	gpos100
chr8	25226483	25226941	chr8:25226582:25226841:142380564	gpos100
chr8	26103728	26104194	chr8:26103827:26104094:142380778	gpos100
chr8	26967286	26967714	chr8:26967385:26967614:142380786	gpos100
chr8	27892681	27893152	chr8:27892780:27893052:142380795	gpos100
chr8	29369275	29369717	chr8:29369374:29369617:142380821	gpos100
chr8	29952707	29953143	chr8:29952806:29953043:142380947	gpos100
chr8	30436718	30437166	chr8:30436817:30437066:142381154	gpos100
chr8	32195102	32195526	chr8:32195201:32195426:142381174	gpos100
chr8	33471137	33471601	chr8:33471236:33471501:142381277	gpos100
chr8	34875478	34875929	chr8:34875577:34875829:142381285	gpos100
chr8	36862542	36862972	chr8:36862641:36862872:142381305	gpos100
chr8	38271007	38271327	chr8:38271106:38271352:142381558	gpos100
chr8	38271328	38271513	chr8:38271302:38271540:142381559	gpos100
chr8	38271514	38271698	chr8:38271486:38271725:142381560	gpos100
chr8	38271699	38271911	chr8:38271670:38271938:142381561	gpos100
chr8	38271912	38272091	chr8:38271884:38272118:142381562	gpos100
chr8	38272092	38272310	chr8:38272064:38272338:142381563	gpos100
chr8	38272311	38272625	chr8:38272282:38272525:142381564	gpos100
chr8	38273256	38273570	chr8:38273355:38273597:142381565	gpos100
chr8	38273571	38273916	chr8:38273543:38273816:142381566	gpos100
chr8	38274694	38275160	chr8:38274793:38275060:142381568	gpos100
chr8	38275254	38275573	chr8:38275353:38275599:142381569	gpos100
chr8	38275574	38275784	chr8:38275547:38275810:142381570	gpos100
chr8	38275785	38276126	chr8:38275757:38276026:142381571	gpos100
chr8	38276917	38277260	chr8:38277016:38277286:142381572	gpos100
chr8	38277261	38277571	chr8:38277234:38277471:142381573	gpos100
chr8	38279183	38279645	chr8:38279282:38279545:142381574	gpos100
chr8	38281893	38282349	chr8:38281992:38282249:142381575	gpos100
chr8	38283510	38283961	chr8:38283609:38283861:142381576	gpos100
chr8	38285307	38285606	chr8:38285406:38285633:142381577	gpos100
chr8	38285607	38285816	chr8:38285578:38285843:142381578	gpos100
chr8	38285817	38286134	chr8:38285788:38286034:142381579	gpos100
chr8	38287064	38287384	chr8:38287163:38287409:142381580	gpos100
chr8	38287385	38287704	chr8:38287359:38287604:142381581	gpos100
chr8	38314742	38315196	chr8:38314841:38315096:142381583	gpos100
chr8	38324976	38325268	chr8:38325075:38325306:142381584	gpos100
chr8	38325269	38325597	chr8:38325229:38325497:142381585	gpos100
chr8	38552623	38553089	chr8:38552722:38552989:142381589	gpos100
chr8	39918849	39919275	chr8:39918948:39919175:142381623	gpos100
chr8	40542914	40543350	chr8:40543013:40543250:142381631	gpos100
chr8	41455389	41455837	chr8:41455488:41455737:142381902	gpos100
chr8	47505366	47505834	chr8:47505465:47505734:142382221	gpos100
chr8	49542714	49543184	chr8:49542813:49543084:142382362	gpos100
chr8	51769753	51770198	chr8:51769852:51770098:142379710	gpos100
chr8	52948037	52948511	chr8:52948136:52948411:142379719	gpos100
chr8	54084853	54085327	chr8:54084952:54085227:142379727	gpos100
chr8	55674485	55674939	chr8:55674584:55674839:142379784	gpos100
chr8	57479038	57479482	chr8:57479137:57479382:142380239	gpos100
chr8	58065656	58066086	chr8:58065755:58065986:142380273	gpos100
chr8	59198599	59199043	chr8:59198698:59198943:142380283	gpos100
chr8	61806923	61807349	chr8:61807022:61807249:142380308	gpos100
chr8	63060094	63060528	chr8:63060193:63060428:142380314	gpos100
chr8	64307280	64307714	chr8:64307379:64307614:142380321	gpos100
